nombre,SMINA vinardo
C62960563_mmff94,-6.5
C44865324_mmff94,-6.5
C44929047_mmff94,-6.5
C63465577_mmff94,-6.5
C45166466_mmff94,-6.5
C54156163_mmff94,-6.5
C51423054_mmff94,-6.5
C67304061_mmff94,-6.4
C66187621_mmff94,-6.4
C53775750_mmff94,-6.4
C62744126_mmff94,-6.4
C62827846_mmff94,-6.4
C50376790_mmff94,-6.4
C44069011_mmff94,-6.4
C44699600_mmff94,-6.4
C45050514_mmff94,-6.4
C43261749_mmff94,-6.4
C49778612_mmff94,-6.4
C59038227_mmff94,-6.4
C58946119_mmff94,-6.3
C41546898_mmff94,-6.3
C45166468_mmff94,-6.3
C42709479_mmff94,-6.3
C40334409_mmff94,-6.3
C39957276_mmff94,-6.3
C39685775_mmff94,-6.3
C59435031_mmff94,-6.3
C50351765_mmff94,-6.3
C40464259_mmff94,-6.3
C41048048_mmff94,-6.2
C62766431_mmff94,-6.2
C39693574_mmff94,-6.2
C51713303_mmff94,-6.2
C40363779_mmff94,-6.2
C49778614_mmff94,-6.2
C51101461_mmff94,-6.2
C39685798_mmff94,-6.2
C42398540_mmff94,-6.2
C43669571_mmff94,-6.1
C43705648_mmff94,-6.1
C62744127_mmff94,-6.1
C58949045_mmff94,-6.1
C67028456_mmff94,-6.1
C50197243_mmff94,-6.0
C42431231_mmff94,-6.0
C39685899_mmff94,-6.0
C58038616_mmff94,-6.0
C67286761_mmff94,-6.0
C40399747_mmff94,-6.0
C40011625_mmff94,-6.0
C49548306_mmff94,-6.0
C59087478_mmff94,-6.0
C60208467_mmff94,-6.0
C48971723_mmff94,-5.9
C63492299_mmff94,-5.9
C53128540_mmff94,-5.9
C59280244_mmff94,-5.9
C48888779_mmff94,-5.8
C49656543_mmff94,-5.8
C45166514_mmff94,-5.8
C60042055_mmff94,-5.7
C39684617_mmff94,-5.7
C50421087_mmff94,-5.7
C43677117_mmff94,-5.7
C39693433_mmff94,-5.6
C40334301_mmff94,-5.6
C57850222_mmff94,-5.6
C48793980_mmff94,-5.6
C62828372_mmff94,-5.4
