nombre,SMINA vinardo
C14042202_mmff94,-7.5
C21648059_mmff94,-7.5
C04847811_mmff94,-7.5
C11965234_mmff94,-7.5
C20803419_mmff94,-7.5
C14480129_mmff94,-7.5
C04098340_mmff94,-7.5
C19638197_mmff94,-7.5
C03204833_mmff94,-7.5
C11568840_mmff94,-7.5
C19080818_mmff94,-7.5
C21866487_mmff94,-7.5
C02924854_mmff94,-7.5
C39693502_mmff94,-7.5
C22240228_mmff94,-7.5
C11011075_mmff94,-7.5
C08299069_mmff94,-7.5
C36597664_mmff94,-7.5
C40674209_mmff94,-7.5
C39918935_mmff94,-7.5
C13192242_mmff94,-7.5
C01268783_mmff94,-7.5
C27550694_mmff94,-7.5
C12390840_mmff94,-7.5
C13451071_mmff94,-7.5
C35655676_mmff94,-7.5
C13517358_mmff94,-7.5
C39609766_mmff94,-7.5
C38519846_mmff94,-7.5
C13591961_mmff94,-7.5
C13592204_mmff94,-7.5
C04272991_mmff94,-7.5
C17191854_mmff94,-7.5
C40117809_mmff94,-7.4
C39949540_mmff94,-7.4
C39677501_mmff94,-7.4
C36556620_mmff94,-7.4
C36556614_mmff94,-7.4
C40348076_mmff94,-7.4
C39671021_mmff94,-7.4
C39663244_mmff94,-7.4
C34774715_mmff94,-7.4
C36128849_mmff94,-7.4
C39610980_mmff94,-7.4
C39663242_mmff94,-7.4
C39575061_mmff94,-7.4
C40923342_mmff94,-7.4
C39532854_mmff94,-7.4
C37077435_mmff94,-7.4
C38592681_mmff94,-7.4
C42946038_mmff94,-7.4
C26272823_mmff94,-7.4
C00309138_mmff94,-7.4
C18196521_mmff94,-7.4
C04017678_mmff94,-7.4
C04150861_mmff94,-7.4
C00651669_mmff94,-7.4
C12881775_mmff94,-7.4
C12498080_mmff94,-7.4
C24507118_mmff94,-7.4
C12382746_mmff94,-7.4
C17958656_mmff94,-7.4
C04355490_mmff94,-7.4
C09600982_mmff94,-7.4
C04936314_mmff94,-7.4
C09433322_mmff94,-7.4
C22079669_mmff94,-7.4
C05261920_mmff94,-7.4
C01075158_mmff94,-7.4
C08790150_mmff94,-7.4
C08707791_mmff94,-7.4
C20748710_mmff94,-7.4
C10117309_mmff94,-7.4
C13052642_mmff94,-7.4
C06283269_mmff94,-7.4
C15945373_mmff94,-7.4
C31454032_mmff94,-7.4
C02117354_mmff94,-7.4
C14187470_mmff94,-7.4
C12498021_mmff94,-7.3
C12498019_mmff94,-7.3
C08742503_mmff94,-7.3
C13642811_mmff94,-7.3
C01029483_mmff94,-7.3
C03082600_mmff94,-7.3
C41006559_mmff94,-7.3
C20206562_mmff94,-7.3
C09867887_mmff94,-7.3
C09560603_mmff94,-7.3
C42458529_mmff94,-7.3
C04872732_mmff94,-7.3
C39688621_mmff94,-7.3
C36490721_mmff94,-7.3
C39694113_mmff94,-7.3
C02058678_mmff94,-7.3
C02050124_mmff94,-7.3
C39665160_mmff94,-7.3
C00651667_mmff94,-7.3
C41638491_mmff94,-7.3
C14471646_mmff94,-7.3
C37840732_mmff94,-7.3
C39533674_mmff94,-7.3
C17355880_mmff94,-7.3
C01312290_mmff94,-7.3
C20701775_mmff94,-7.3
C38742154_mmff94,-7.3
C13131760_mmff94,-7.3
C39681949_mmff94,-7.3
C40291919_mmff94,-7.3
C15972615_mmff94,-7.3
C37976473_mmff94,-7.3
C38050100_mmff94,-7.3
C08314675_mmff94,-7.3
C00421464_mmff94,-7.3
C16906872_mmff94,-7.3
C40033636_mmff94,-7.3
C13464789_mmff94,-7.3
C20611539_mmff94,-7.3
C39596382_mmff94,-7.3
C20362459_mmff94,-7.3
C14455983_mmff94,-7.2
C15081148_mmff94,-7.2
C15081146_mmff94,-7.2
C07813408_mmff94,-7.2
C01057128_mmff94,-7.2
C20468155_mmff94,-7.2
C38613357_mmff94,-7.2
C09411304_mmff94,-7.2
C39024772_mmff94,-7.2
C13783422_mmff94,-7.2
C20028270_mmff94,-7.2
C12349733_mmff94,-7.2
C00755735_mmff94,-7.2
C13517346_mmff94,-7.2
C39531560_mmff94,-7.2
C39559747_mmff94,-7.2
C12892299_mmff94,-7.2
C16969627_mmff94,-7.2
C38597572_mmff94,-7.2
C09315913_mmff94,-7.2
C19955551_mmff94,-7.2
C01381916_mmff94,-7.2
C05514501_mmff94,-7.2
C04342943_mmff94,-7.2
C36028062_mmff94,-7.2
C02122889_mmff94,-7.2
C22792016_mmff94,-7.2
C04855377_mmff94,-7.2
C33370004_mmff94,-7.2
C01898640_mmff94,-7.2
C21877509_mmff94,-7.2
C01611130_mmff94,-7.2
C35026151_mmff94,-7.2
C39689196_mmff94,-7.2
C33310192_mmff94,-7.2
C40301966_mmff94,-7.2
C35591777_mmff94,-7.2
C40369228_mmff94,-7.2
C23630705_mmff94,-7.2
C00108508_mmff94,-7.2
C06149113_mmff94,-7.2
C06077754_mmff94,-7.2
C40377120_mmff94,-7.2
C32610508_mmff94,-7.2
C21744711_mmff94,-7.2
C41068084_mmff94,-7.2
C35491156_mmff94,-7.2
C40686917_mmff94,-7.2
C06284094_mmff94,-7.1
C39482131_mmff94,-7.1
C35092927_mmff94,-7.1
C39605168_mmff94,-7.1
C39998772_mmff94,-7.1
C12549552_mmff94,-7.1
C13376294_mmff94,-7.1
C41084180_mmff94,-7.1
C27664401_mmff94,-7.1
C26458158_mmff94,-7.1
C02578358_mmff94,-7.1
C17042487_mmff94,-7.1
C42737249_mmff94,-7.1
C02914525_mmff94,-7.1
C03978918_mmff94,-7.1
C18935580_mmff94,-7.1
C40234514_mmff94,-7.1
C40376483_mmff94,-7.1
C39594847_mmff94,-7.1
C07204497_mmff94,-7.1
C04774206_mmff94,-7.1
C37556290_mmff94,-7.1
C06445135_mmff94,-7.1
C14550984_mmff94,-7.1
C07057865_mmff94,-7.1
C36576039_mmff94,-7.1
C14550981_mmff94,-7.1
C20764648_mmff94,-7.1
C36599966_mmff94,-7.1
C05577851_mmff94,-7.1
C01417110_mmff94,-7.1
C08879373_mmff94,-7.1
C08934136_mmff94,-7.1
C36629533_mmff94,-7.1
C36644565_mmff94,-7.1
C14669868_mmff94,-7.1
C04481441_mmff94,-7.1
C09007904_mmff94,-7.1
C20275497_mmff94,-7.1
C39624575_mmff94,-7.1
C40729220_mmff94,-7.1
C37486791_mmff94,-7.1
C42174313_mmff94,-7.1
C05276371_mmff94,-7.1
C37263684_mmff94,-7.1
C40674210_mmff94,-7.1
C36122163_mmff94,-7.1
C36142189_mmff94,-7.1
C01049621_mmff94,-7.1
C42426410_mmff94,-7.1
C09328106_mmff94,-7.1
C11173695_mmff94,-7.1
C14459054_mmff94,-7.0
C39451696_mmff94,-7.0
C13566258_mmff94,-7.0
C39449492_mmff94,-7.0
C39327053_mmff94,-7.0
C39677450_mmff94,-7.0
C40470882_mmff94,-7.0
C39676549_mmff94,-7.0
C39683978_mmff94,-7.0
C01060233_mmff94,-7.0
C08838318_mmff94,-7.0
C08994797_mmff94,-7.0
C09144774_mmff94,-7.0
C39694102_mmff94,-7.0
C39696808_mmff94,-7.0
C39763551_mmff94,-7.0
C04525120_mmff94,-7.0
C12497968_mmff94,-7.0
C04264444_mmff94,-7.0
C39955816_mmff94,-7.0
C03886579_mmff94,-7.0
C40291930_mmff94,-7.0
C39467231_mmff94,-7.0
C04294262_mmff94,-7.0
C00858714_mmff94,-7.0
C36747228_mmff94,-7.0
C15686453_mmff94,-7.0
C42879783_mmff94,-7.0
C42349841_mmff94,-7.0
C19897767_mmff94,-7.0
C34785981_mmff94,-7.0
C28510273_mmff94,-7.0
C00803894_mmff94,-7.0
C36800728_mmff94,-7.0
C36556995_mmff94,-7.0
C20716368_mmff94,-7.0
C36385541_mmff94,-7.0
C18205462_mmff94,-7.0
C09350732_mmff94,-6.9
C25336441_mmff94,-6.9
C39664133_mmff94,-6.9
C20235846_mmff94,-6.9
C26804708_mmff94,-6.9
C40372349_mmff94,-6.9
C11568843_mmff94,-6.9
C11592703_mmff94,-6.9
C19812108_mmff94,-6.9
C42150429_mmff94,-6.9
C42403601_mmff94,-6.9
C40291929_mmff94,-6.9
C14467776_mmff94,-6.9
C39669608_mmff94,-6.9
C20673346_mmff94,-6.9
C06281550_mmff94,-6.9
C39693540_mmff94,-6.9
C36322370_mmff94,-6.9
C36571282_mmff94,-6.9
C42398344_mmff94,-6.9
C09273510_mmff94,-6.9
C04937118_mmff94,-6.9
C39672551_mmff94,-6.9
C39724736_mmff94,-6.9
C36128651_mmff94,-6.9
C41099811_mmff94,-6.9
C39940569_mmff94,-6.9
C19597252_mmff94,-6.9
C39672890_mmff94,-6.9
C32581043_mmff94,-6.9
C01196773_mmff94,-6.9
C34677434_mmff94,-6.9
C38797081_mmff94,-6.9
C39326969_mmff94,-6.9
C38975440_mmff94,-6.9
C34677379_mmff94,-6.9
C02359085_mmff94,-6.9
C01393195_mmff94,-6.9
C00832969_mmff94,-6.9
C13524732_mmff94,-6.9
C16133516_mmff94,-6.9
C34173016_mmff94,-6.9
C37895767_mmff94,-6.9
C39467580_mmff94,-6.9
C05052194_mmff94,-6.8
C37036686_mmff94,-6.8
C04161776_mmff94,-6.8
C34974961_mmff94,-6.8
C20231203_mmff94,-6.8
C39663231_mmff94,-6.8
C39516296_mmff94,-6.8
C04294261_mmff94,-6.8
C08036860_mmff94,-6.8
C13550346_mmff94,-6.8
C36596277_mmff94,-6.8
C39664482_mmff94,-6.8
C36597650_mmff94,-6.8
C16857004_mmff94,-6.8
C09911734_mmff94,-6.8
C09915805_mmff94,-6.8
C03831088_mmff94,-6.8
C01459516_mmff94,-6.8
C04469991_mmff94,-6.8
C19433870_mmff94,-6.8
C02449566_mmff94,-6.8
C04785795_mmff94,-6.8
C15919773_mmff94,-6.8
C02601940_mmff94,-6.8
C36371068_mmff94,-6.8
C02915262_mmff94,-6.8
C40387204_mmff94,-6.8
C31934545_mmff94,-6.8
C13136833_mmff94,-6.8
C02231151_mmff94,-6.8
C18276277_mmff94,-6.8
C37488229_mmff94,-6.8
C39327001_mmff94,-6.8
C01435785_mmff94,-6.8
C04308488_mmff94,-6.8
C06410001_mmff94,-6.8
C03764203_mmff94,-6.8
C00709762_mmff94,-6.8
C01445045_mmff94,-6.8
C39992496_mmff94,-6.8
C06149032_mmff94,-6.8
C13393585_mmff94,-6.8
C01318672_mmff94,-6.7
C07986510_mmff94,-6.7
C42361776_mmff94,-6.7
C36570936_mmff94,-6.7
C05385323_mmff94,-6.7
C39693497_mmff94,-6.7
C39324646_mmff94,-6.7
C34748952_mmff94,-6.7
C39688619_mmff94,-6.7
C05528371_mmff94,-6.7
C22464484_mmff94,-6.7
C41107331_mmff94,-6.7
C39469516_mmff94,-6.7
C09491405_mmff94,-6.7
C03335810_mmff94,-6.7
C00269208_mmff94,-6.7
C03670440_mmff94,-6.7
C11134523_mmff94,-6.7
C27557873_mmff94,-6.7
C40713397_mmff94,-6.7
C32960887_mmff94,-6.7
C26960173_mmff94,-6.7
C30828310_mmff94,-6.7
C39657558_mmff94,-6.7
C04026792_mmff94,-6.7
C40084352_mmff94,-6.7
C32984642_mmff94,-6.7
C41681032_mmff94,-6.7
C01056978_mmff94,-6.7
C39664131_mmff94,-6.7
C00955867_mmff94,-6.7
C25539829_mmff94,-6.7
C39998859_mmff94,-6.7
C04276919_mmff94,-6.7
C16689962_mmff94,-6.7
C04453495_mmff94,-6.7
C19266059_mmff94,-6.7
C36648021_mmff94,-6.7
C17004567_mmff94,-6.7
C32209899_mmff94,-6.6
C39841006_mmff94,-6.6
C22299812_mmff94,-6.6
C00615738_mmff94,-6.6
C04244999_mmff94,-6.6
C42737252_mmff94,-6.6
C33331895_mmff94,-6.6
C36142396_mmff94,-6.6
C36325083_mmff94,-6.6
C36500793_mmff94,-6.6
C36571209_mmff94,-6.6
C09597468_mmff94,-6.6
C39638249_mmff94,-6.6
C19959922_mmff94,-6.6
C37556295_mmff94,-6.6
C01040131_mmff94,-6.6
C39607778_mmff94,-6.6
C12877936_mmff94,-6.6
C16969335_mmff94,-6.6
C09237637_mmff94,-6.6
C16958780_mmff94,-6.6
C12338907_mmff94,-6.6
C36644566_mmff94,-6.6
C36617105_mmff94,-6.6
C39451504_mmff94,-6.6
C36603236_mmff94,-6.6
C11737030_mmff94,-6.6
C14199232_mmff94,-6.6
C01062030_mmff94,-6.6
C06670456_mmff94,-6.6
C23667578_mmff94,-6.5
C09079670_mmff94,-6.5
C01153992_mmff94,-6.5
C39664243_mmff94,-6.5
C39579406_mmff94,-6.5
C37722326_mmff94,-6.5
C21263418_mmff94,-6.5
C37622465_mmff94,-6.5
C39659581_mmff94,-6.5
C20219018_mmff94,-6.5
C10840842_mmff94,-6.5
C06068005_mmff94,-6.5
C41624461_mmff94,-6.5
C05783466_mmff94,-6.5
C36007292_mmff94,-6.5
C40729964_mmff94,-6.5
C04453492_mmff94,-6.5
C40982836_mmff94,-6.5
C04832010_mmff94,-6.5
C08569312_mmff94,-6.5
C08951753_mmff94,-6.5
C23271422_mmff94,-6.5
C06530416_mmff94,-6.5
C41759687_mmff94,-6.5
C16845795_mmff94,-6.5
C02129723_mmff94,-6.5
C36371067_mmff94,-6.5
C36599967_mmff94,-6.5
C08788777_mmff94,-6.5
C14510558_mmff94,-6.4
C35642035_mmff94,-6.4
C04913422_mmff94,-6.4
C35642029_mmff94,-6.4
C36213540_mmff94,-6.4
C06883122_mmff94,-6.4
C14551937_mmff94,-6.4
C15085078_mmff94,-6.4
C05092345_mmff94,-6.4
C36603509_mmff94,-6.4
C35271772_mmff94,-6.4
C20262883_mmff94,-6.4
C09322628_mmff94,-6.4
C04382828_mmff94,-6.4
C00708291_mmff94,-6.4
C13153632_mmff94,-6.4
C09113433_mmff94,-6.4
C19112881_mmff94,-6.4
C39237433_mmff94,-6.4
C34734595_mmff94,-6.4
C13130129_mmff94,-6.3
C00206216_mmff94,-6.3
C12496675_mmff94,-6.3
C37896769_mmff94,-6.3
C01935904_mmff94,-6.3
C40464259_mmff94,-6.3
C39685775_mmff94,-6.3
C42709479_mmff94,-6.3
C24892510_mmff94,-6.3
C03535324_mmff94,-6.3
C39957276_mmff94,-6.3
C04477951_mmff94,-6.3
C04249381_mmff94,-6.3
C09452144_mmff94,-6.3
C41546898_mmff94,-6.3
C24228190_mmff94,-6.3
C20548992_mmff94,-6.3
C36142282_mmff94,-6.3
C37054002_mmff94,-6.3
C20607197_mmff94,-6.3
C39638248_mmff94,-6.3
C40334409_mmff94,-6.3
C36494146_mmff94,-6.3
C06546066_mmff94,-6.3
C36702640_mmff94,-6.3
C39693574_mmff94,-6.2
C13690528_mmff94,-6.2
C42398540_mmff94,-6.2
C08951532_mmff94,-6.2
C14586363_mmff94,-6.2
C20803423_mmff94,-6.2
C09008486_mmff94,-6.2
C34734968_mmff94,-6.2
C20266245_mmff94,-6.2
C20235865_mmff94,-6.2
C39605208_mmff94,-6.2
C19702463_mmff94,-6.2
C39685798_mmff94,-6.2
C00497841_mmff94,-6.2
C41048048_mmff94,-6.2
C35646539_mmff94,-6.2
C35642731_mmff94,-6.2
C10864526_mmff94,-6.2
C30431813_mmff94,-6.2
C40363779_mmff94,-6.2
C20321228_mmff94,-6.2
C00081935_mmff94,-6.2
C00643851_mmff94,-6.1
C34748611_mmff94,-6.1
C39637429_mmff94,-6.1
C36579684_mmff94,-6.1
C36570930_mmff94,-6.1
C13896037_mmff94,-6.1
C36496869_mmff94,-6.1
C36207232_mmff94,-6.1
C13065138_mmff94,-6.1
C11690690_mmff94,-6.1
C09419267_mmff94,-6.1
C37558095_mmff94,-6.1
C35422610_mmff94,-6.1
C35620742_mmff94,-6.1
C35679193_mmff94,-6.1
C39685899_mmff94,-6.0
C40399747_mmff94,-6.0
C03158712_mmff94,-6.0
C39445978_mmff94,-6.0
C40011625_mmff94,-6.0
C12799683_mmff94,-6.0
C39605469_mmff94,-6.0
C42431231_mmff94,-6.0
C18939433_mmff94,-6.0
C39663240_mmff94,-6.0
C09042442_mmff94,-6.0
C08748879_mmff94,-6.0
C36013871_mmff94,-6.0
C39639052_mmff94,-6.0
C09505376_mmff94,-6.0
C35747134_mmff94,-5.9
C36142298_mmff94,-5.9
C26647301_mmff94,-5.9
C35577438_mmff94,-5.9
C20357484_mmff94,-5.9
C37264027_mmff94,-5.9
C02050094_mmff94,-5.9
C16688426_mmff94,-5.9
C01629867_mmff94,-5.9
C00814145_mmff94,-5.9
C00814147_mmff94,-5.9
C10443999_mmff94,-5.9
C04774107_mmff94,-5.9
C20573601_mmff94,-5.8
C36586882_mmff94,-5.8
C15746587_mmff94,-5.8
C33960346_mmff94,-5.8
C31947373_mmff94,-5.8
C04429584_mmff94,-5.8
C26647878_mmff94,-5.7
C25124294_mmff94,-5.7
C17059949_mmff94,-5.7
C39684617_mmff94,-5.7
C36013832_mmff94,-5.6
C40334301_mmff94,-5.6
C39693433_mmff94,-5.6
C04016857_mmff94,-5.5
C03014168_mmff94,-5.5
C39605351_mmff94,-5.5
C15519169_mmff94,-5.3
